Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
07/30/2019,AirNow,60010013,3,11.5,ug/m3 LC,48,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
07/31/2019,AirNow,60010013,3,10.9,ug/m3 LC,45,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/01/2019,AirNow,60010013,3,5.4,ug/m3 LC,23,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/02/2019,AirNow,60010013,3,5.5,ug/m3 LC,23,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/03/2019,AirNow,60010013,3,4.5,ug/m3 LC,19,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/04/2019,AirNow,60010013,3,7.9,ug/m3 LC,33,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/05/2019,AirNow,60010013,3,10.9,ug/m3 LC,45,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/06/2019,AirNow,60010013,3,13,ug/m3 LC,53,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/07/2019,AirNow,60010013,3,10.1,ug/m3 LC,42,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/08/2019,AirNow,60010013,3,7.9,ug/m3 LC,33,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/09/2019,AirNow,60010013,3,5.7,ug/m3 LC,24,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/10/2019,AirNow,60010013,3,3.9,ug/m3 LC,16,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/11/2019,AirNow,60010013,3,5.3,ug/m3 LC,22,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/12/2019,AirNow,60010013,3,10.5,ug/m3 LC,44,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/13/2019,AirNow,60010013,3,11.1,ug/m3 LC,46,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/14/2019,AirNow,60010013,3,13.4,ug/m3 LC,54,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/15/2019,AirNow,60010013,3,15.5,ug/m3 LC,58,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/20/2019,AirNow,60010013,3,6.4,ug/m3 LC,27,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/23/2019,AirNow,60010013,3,10,ug/m3 LC,42,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/24/2019,AirNow,60010013,3,8.3,ug/m3 LC,35,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/25/2019,AirNow,60010013,3,6.1,ug/m3 LC,25,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/26/2019,AirNow,60010013,3,4.9,ug/m3 LC,20,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/27/2019,AirNow,60010013,3,7.1,ug/m3 LC,30,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/28/2019,AirNow,60010013,3,7.6,ug/m3 LC,32,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/29/2019,AirNow,60010013,3,9.1,ug/m3 LC,38,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/30/2019,AirNow,60010013,3,8.8,ug/m3 LC,37,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
08/31/2019,AirNow,60010013,3,9.8,ug/m3 LC,41,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/01/2019,AirNow,60010013,3,7.6,ug/m3 LC,32,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/02/2019,AirNow,60010013,3,9,ug/m3 LC,38,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/03/2019,AirNow,60010013,3,8,ug/m3 LC,33,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/04/2019,AirNow,60010013,3,8.9,ug/m3 LC,37,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/05/2019,AirNow,60010013,3,6.8,ug/m3 LC,28,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/06/2019,AirNow,60010013,3,5.7,ug/m3 LC,24,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/07/2019,AirNow,60010013,3,6.2,ug/m3 LC,26,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/08/2019,AirNow,60010013,3,6.7,ug/m3 LC,28,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
09/09/2019,AirNow,60010013,3,8.5,ug/m3 LC,35,Berkeley Aquatic Park,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
01/01/2019,AQS,60010015,3,2.7,ug/m3 LC,11,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/02/2019,AQS,60010015,3,6.6,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/03/2019,AQS,60010015,3,15.2,ug/m3 LC,58,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/04/2019,AQS,60010015,3,29.1,ug/m3 LC,87,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/05/2019,AQS,60010015,3,13.2,ug/m3 LC,53,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/06/2019,AQS,60010015,3,2.8,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/07/2019,AQS,60010015,3,3.7,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/08/2019,AQS,60010015,3,8.1,ug/m3 LC,34,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/09/2019,AQS,60010015,3,2.8,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/10/2019,AQS,60010015,3,6.3,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/11/2019,AQS,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/12/2019,AQS,60010015,3,6.9,ug/m3 LC,29,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/13/2019,AQS,60010015,3,8.4,ug/m3 LC,35,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/14/2019,AQS,60010015,3,10.2,ug/m3 LC,43,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/15/2019,AQS,60010015,3,4.8,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/16/2019,AQS,60010015,3,1.3,ug/m3 LC,5,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/17/2019,AQS,60010015,3,7.9,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/18/2019,AQS,60010015,3,6.8,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/19/2019,AQS,60010015,3,6,ug/m3 LC,25,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/20/2019,AQS,60010015,3,2.8,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/21/2019,AQS,60010015,3,4,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/22/2019,AQS,60010015,3,2.5,ug/m3 LC,10,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/23/2019,AQS,60010015,3,7.2,ug/m3 LC,30,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/24/2019,AQS,60010015,3,7.8,ug/m3 LC,33,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/25/2019,AQS,60010015,3,10.8,ug/m3 LC,45,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/26/2019,AQS,60010015,3,9.3,ug/m3 LC,39,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/27/2019,AQS,60010015,3,13.7,ug/m3 LC,54,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/28/2019,AQS,60010015,3,9.4,ug/m3 LC,39,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/29/2019,AQS,60010015,3,8.8,ug/m3 LC,37,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/30/2019,AQS,60010015,3,10.6,ug/m3 LC,44,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
01/31/2019,AQS,60010015,3,18.3,ug/m3 LC,64,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/01/2019,AQS,60010015,3,2.9,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/02/2019,AQS,60010015,3,2,ug/m3 LC,8,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/03/2019,AQS,60010015,3,0.7,ug/m3 LC,3,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/04/2019,AQS,60010015,3,1.7,ug/m3 LC,7,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/05/2019,AQS,60010015,3,4,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/06/2019,AQS,60010015,3,5,ug/m3 LC,21,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/07/2019,AQS,60010015,3,7.4,ug/m3 LC,31,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/08/2019,AQS,60010015,3,9.2,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/09/2019,AQS,60010015,3,3.7,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/10/2019,AQS,60010015,3,2.7,ug/m3 LC,11,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/11/2019,AQS,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/12/2019,AQS,60010015,3,9.1,ug/m3 LC,38,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/13/2019,AQS,60010015,3,3.2,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/14/2019,AQS,60010015,3,1.1,ug/m3 LC,5,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/15/2019,AQS,60010015,3,3.8,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/16/2019,AQS,60010015,3,3.1,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/17/2019,AQS,60010015,3,3.1,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/18/2019,AQS,60010015,3,4.4,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/19/2019,AQS,60010015,3,4.4,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/20/2019,AQS,60010015,3,2.4,ug/m3 LC,10,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/21/2019,AQS,60010015,3,2.5,ug/m3 LC,10,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/22/2019,AQS,60010015,3,2,ug/m3 LC,8,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/23/2019,AQS,60010015,3,4.6,ug/m3 LC,19,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/24/2019,AQS,60010015,3,4.4,ug/m3 LC,18,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/25/2019,AQS,60010015,3,2.9,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/26/2019,AQS,60010015,3,1.8,ug/m3 LC,8,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/27/2019,AQS,60010015,3,2.3,ug/m3 LC,10,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
02/28/2019,AQS,60010015,3,3,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/01/2019,AQS,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/02/2019,AQS,60010015,3,6.7,ug/m3 LC,28,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/03/2019,AQS,60010015,3,4,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/04/2019,AQS,60010015,3,4,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/05/2019,AQS,60010015,3,5.5,ug/m3 LC,23,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/06/2019,AQS,60010015,3,1.1,ug/m3 LC,5,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/07/2019,AQS,60010015,3,2.7,ug/m3 LC,11,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/08/2019,AQS,60010015,3,3.1,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/09/2019,AQS,60010015,3,1.5,ug/m3 LC,6,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/10/2019,AQS,60010015,3,2.8,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/11/2019,AQS,60010015,3,4,ug/m3 LC,17,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/12/2019,AQS,60010015,3,4.5,ug/m3 LC,19,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/13/2019,AQS,60010015,3,2.5,ug/m3 LC,10,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/14/2019,AQS,60010015,3,2.3,ug/m3 LC,10,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/15/2019,AQS,60010015,3,6.2,ug/m3 LC,26,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/16/2019,AQS,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/17/2019,AQS,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/18/2019,AQS,60010015,3,8.5,ug/m3 LC,35,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/19/2019,AQS,60010015,3,10.3,ug/m3 LC,43,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/20/2019,AQS,60010015,3,2.9,ug/m3 LC,12,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/21/2019,AQS,60010015,3,3.9,ug/m3 LC,16,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/22/2019,AQS,60010015,3,2,ug/m3 LC,8,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/23/2019,AQS,60010015,3,2.3,ug/m3 LC,10,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/24/2019,AQS,60010015,3,3.1,ug/m3 LC,13,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/25/2019,AQS,60010015,3,3.5,ug/m3 LC,15,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/26/2019,AQS,60010015,3,1.4,ug/m3 LC,6,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/27/2019,AQS,60010015,3,0.8,ug/m3 LC,3,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
03/28/2019,AQS,60010015,3,2.2,ug/m3 LC,9,Pleasanton - Owens Ct,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.701222,-121.903019
